iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,2021-07-02,18121.0,394.0,512.0,84.0,3.0,1.429,184.59,4.013,5.216,0.856,0.031,0.015,1.53,,,,,,,,,,,,,,,,,,3842646.0,3628241.0,214405.0,,28879.0,107867.0,3.91,3.7,0.22,,1099.0,98711.0,0.101,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-03,19310.0,1189.0,569.286,84.0,0.0,1.429,196.702,12.112,5.799,0.856,0.0,0.015,1.58,,,,,,,,,,,,,,,,,,3867407.0,3648805.0,218602.0,,24761.0,81168.0,3.94,3.72,0.22,,827.0,72152.0,0.073,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-04,20261.0,951.0,645.857,86.0,2.0,1.429,206.389,9.687,6.579,0.876,0.02,0.015,1.61,,,,,,,,,,,,,,,,,,3890855.0,3667519.0,223336.0,,23448.0,72035.0,3.96,3.74,0.23,,734.0,62578.0,0.064,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-05,21312.0,1051.0,739.429,90.0,4.0,1.714,217.095,10.706,7.532,0.917,0.041,0.017,1.63,,,,,,,,,,,,,,,,,,3903105.0,3676247.0,226858.0,,12250.0,58000.0,3.98,3.74,0.23,,591.0,50305.0,0.051,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-06,22341.0,1029.0,833.429,97.0,7.0,2.429,227.577,10.482,8.49,0.988,0.071,0.025,1.64,,,,,,,,,,,,,,,,,,3928001.0,3692431.0,235570.0,,24896.0,47719.0,4.0,3.76,0.24,,486.0,40135.0,0.041,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-07,23385.0,1044.0,904.714,102.0,5.0,3.0,238.212,10.635,9.216,1.039,0.051,0.031,1.66,,,,,,,,,,,,,,,,,,3960956.0,3719043.0,241913.0,,32955.0,26282.0,4.03,3.79,0.25,,268.0,19301.0,0.02,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-08,24810.0,1425.0,1011.857,104.0,2.0,3.286,252.728,14.516,10.307,1.059,0.02,0.033,1.68,,,,,,,,,,,,,,,,,,3983800.0,3734268.0,249532.0,,22844.0,24290.0,4.06,3.8,0.25,,247.0,17787.0,0.018,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-09,26608.0,1798.0,1212.429,110.0,6.0,3.714,271.043,18.315,12.35,1.121,0.061,0.038,1.7,,,,,,,,,,,,,,,,,,4010786.0,3752512.0,258274.0,,26986.0,24020.0,4.09,3.82,0.26,,245.0,17753.0,0.018,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-10,28470.0,1862.0,1308.571,112.0,2.0,4.0,290.011,18.967,13.33,1.141,0.02,0.041,1.71,,,,,,,,,,,,,,,,,,4040783.0,3769374.0,271409.0,,29997.0,24768.0,4.12,3.84,0.28,,252.0,17224.0,0.018,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-11,30478.0,2008.0,1459.571,119.0,7.0,4.714,310.465,20.455,14.868,1.212,0.071,0.048,1.72,,,,,,,,,,,,,,,,,,4051585.0,3774138.0,277447.0,,10802.0,22961.0,4.13,3.84,0.28,,234.0,15231.0,0.016,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-12,32665.0,2187.0,1621.857,125.0,6.0,5.0,332.743,22.278,16.521,1.273,0.061,0.051,1.73,,,,,,,,,,,,,,,,,,4063872.0,3783505.0,280367.0,,12287.0,22967.0,4.14,3.85,0.29,,234.0,15323.0,0.016,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-13,35409.0,2744.0,1866.857,132.0,7.0,5.0,360.695,27.952,19.017,1.345,0.071,0.051,1.73,,,,,,,,,,,,,,,,,,4079066.0,3795182.0,283884.0,,15194.0,21581.0,4.16,3.87,0.29,,220.0,14679.0,0.015,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-14,38239.0,2830.0,2122.0,138.0,6.0,5.143,389.523,28.828,21.616,1.406,0.061,0.052,1.73,,,,,,,,,,,,,,,,,,4146767.0,3859995.0,286772.0,,67701.0,26544.0,4.22,3.93,0.29,,270.0,20136.0,0.021,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-15,42288.0,4049.0,2496.857,207.0,69.0,14.714,430.768,41.245,25.434,2.109,0.703,0.15,1.73,,,,,,,,,,,,,,,,,,4185623.0,3890947.0,294676.0,,38856.0,28832.0,4.26,3.96,0.3,,294.0,22383.0,0.023,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-16,46292.0,4004.0,2812.0,225.0,18.0,16.429,471.555,40.787,28.645,2.292,0.183,0.167,1.72,,,,,,,,,,,,,,,,,,4233896.0,3935719.0,298177.0,,48273.0,31873.0,4.31,4.01,0.3,,325.0,26172.0,0.027,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-17,51002.0,4710.0,3218.857,225.0,0.0,16.143,519.534,47.979,32.789,2.292,0.0,0.164,1.7,,,,,,,,,,,,,,,,,,4261252.0,3956254.0,304998.0,,27356.0,31496.0,4.34,4.03,0.31,,321.0,26697.0,0.027,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-18,55845.0,4843.0,3623.857,254.0,29.0,19.286,568.867,49.333,36.915,2.587,0.295,0.196,1.68,,,,,,,,,,,,,,,,,,4283906.0,3977431.0,306475.0,,22654.0,33189.0,4.36,4.05,0.31,,338.0,29042.0,0.03,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-19,60180.0,4335.0,3930.714,334.0,80.0,29.857,613.026,44.159,40.04,3.402,0.815,0.304,1.66,,,,,,,,,,,,,,,,,,4305501.0,3995710.0,309791.0,,21595.0,34518.0,4.39,4.07,0.32,,352.0,30315.0,0.031,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-20,65607.0,5427.0,4314.0,334.0,0.0,28.857,668.308,55.282,43.945,3.402,0.0,0.294,1.63,,,,,,,,,,,,,,,,,,4336833.0,4019161.0,317672.0,,31332.0,36824.0,4.42,4.09,0.32,,375.0,31997.0,0.033,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-21,71144.0,5537.0,4700.714,370.0,36.0,33.143,724.711,56.403,47.884,3.769,0.367,0.338,1.61,,,,,,,,,,,,,,,,,,4367939.0,4042984.0,324955.0,,31106.0,31596.0,4.45,4.12,0.33,,322.0,26141.0,0.027,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-22,78269.0,7125.0,5140.143,370.0,0.0,23.286,797.29,72.579,52.36,3.769,0.0,0.237,1.59,,,,,,,,,,,,,,,,,,4411659.0,4077099.0,334560.0,,43720.0,32291.0,4.49,4.15,0.34,,329.0,26593.0,0.027,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-23,86957.0,8688.0,5809.286,370.0,0.0,20.714,885.79,88.501,59.176,3.769,0.0,0.211,1.56,,,,,,,,,,,,,,,,,,4478757.0,4125156.0,353601.0,,67098.0,34980.0,4.56,4.2,0.36,,356.0,27062.0,0.028,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-24,94913.0,7956.0,6273.0,370.0,0.0,20.714,966.834,81.044,63.9,3.769,0.0,0.211,1.52,,,,,,,,,,,,,,,,,,4535741.0,4163388.0,372353.0,,56984.0,39213.0,4.62,4.24,0.38,,399.0,29591.0,0.03,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-25,101173.0,6260.0,6475.429,370.0,0.0,16.571,1030.602,63.768,65.962,3.769,0.0,0.169,1.48,,,,,,,,,,,,,,,,,,4613491.0,4223628.0,389863.0,,77750.0,47084.0,4.7,4.3,0.4,,480.0,35171.0,0.036,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-26,106347.0,5174.0,6595.286,524.0,154.0,27.143,1083.307,52.705,67.183,5.338,1.569,0.276,1.45,,,,,,,,,,,,,,,,,,4746642.0,4323571.0,423071.0,,133151.0,63020.0,4.84,4.4,0.43,,642.0,46837.0,0.048,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-27,117121.0,10774.0,7359.143,524.0,0.0,27.143,1193.057,109.75,74.964,5.338,0.0,0.276,1.42,,,,,,,,,,,,,,,,,,5013175.0,4562339.0,450836.0,,266533.0,96620.0,5.11,4.65,0.46,,984.0,77597.0,0.079,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-28,123640.0,6519.0,7499.429,630.0,106.0,37.143,1259.463,66.406,76.393,6.418,1.08,0.378,1.39,,,,,,,,,,,,,,,,,,5321839.0,4825209.0,496630.0,,308664.0,136271.0,5.42,4.92,0.51,,1388.0,111746.0,0.114,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-29,133405.0,9765.0,7876.571,1022.0,392.0,93.143,1358.934,99.471,80.235,10.411,3.993,0.949,1.36,,,,,,,,,,,,,,,,,,5529898.0,4983496.0,546402.0,,208059.0,159748.0,5.63,5.08,0.56,,1627.0,129485.0,0.132,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-30,141122.0,7717.0,7737.857,1161.0,139.0,113.0,1437.544,78.609,78.822,11.827,1.416,1.151,1.33,,,,,,,,,,,,,,,,,,5931376.0,5342483.0,588893.0,,401478.0,207517.0,6.04,5.44,0.6,,2114.0,173904.0,0.177,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-07-31,150060.0,8938.0,7878.143,1306.0,145.0,133.714,1528.591,91.047,80.251,13.304,1.477,1.362,1.3,,,,,,,,,,,,,,,,,,6203866.0,5583255.0,620611.0,,272490.0,238304.0,6.32,5.69,0.63,,2427.0,202838.0,0.207,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-01,157507.0,7447.0,8047.714,1306.0,0.0,133.714,1604.45,75.859,81.978,13.304,0.0,1.362,1.28,,,,,,,,,,,,,,,,,,6415219.0,5756155.0,659064.0,,211353.0,257390.0,6.53,5.86,0.67,,2622.0,218932.0,0.223,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-02,157507.0,0.0,7308.571,1306.0,0.0,111.714,1604.45,0.0,74.449,13.304,0.0,1.138,1.26,,,,,,,,,,,,,,,,,,6959197.0,6246333.0,712864.0,,543978.0,316079.0,7.09,6.36,0.73,,3220.0,274680.0,0.28,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-03,174461.0,16954.0,8191.429,2071.0,765.0,221.0,1777.153,172.702,83.442,21.096,7.793,2.251,1.26,,,,,,,,,,,,,,,,,,7291808.0,6547477.0,744331.0,,332611.0,325519.0,7.43,6.67,0.76,,3316.0,283591.0,0.289,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-04,181756.0,7295.0,8302.286,2327.0,256.0,242.429,1851.463,74.311,84.572,23.704,2.608,2.47,1.23,,,,,,,,,,,,,,,,,,7553318.0,6774332.0,778986.0,,261510.0,318783.0,7.69,6.9,0.79,,3247.0,278446.0,0.284,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-05,189066.0,7310.0,7951.571,2720.0,393.0,242.571,1925.927,74.464,80.999,27.707,4.003,2.471,1.21,,,,,,,,,,,,,,,,,,8061116.0,7241093.0,820023.0,,507798.0,361603.0,8.21,7.38,0.84,,3683.0,322514.0,0.329,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-06,193381.0,4315.0,7465.571,3016.0,296.0,265.0,1969.882,43.955,76.048,30.723,3.015,2.699,1.2,,,,,,,,,,,,,,,,,,8528267.0,7664944.0,863323.0,,467151.0,370984.0,8.69,7.81,0.88,,3779.0,331780.0,0.338,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-07,205656.0,12275.0,7942.286,3250.0,234.0,277.714,2094.922,125.04,80.904,33.106,2.384,2.829,1.19,,,,,,,,,,,,,,,,,,8896615.0,8008156.0,888459.0,,368348.0,384678.0,9.06,8.16,0.91,,3919.0,346414.0,0.353,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-08,215560.0,9904.0,8293.286,3397.0,147.0,298.714,2195.809,100.887,84.48,34.604,1.497,3.043,1.18,,,,,,,,,,,,,,,,,,9405819.0,8460013.0,945806.0,,509204.0,427229.0,9.58,8.62,0.96,,4352.0,386265.0,0.393,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-09,224894.0,9334.0,9626.714,3757.0,360.0,350.143,2290.89,95.081,98.063,38.271,3.667,3.567,1.17,,,,,,,,,,,,,,,,,,9987587.0,8984300.0,1003287.0,,581768.0,432627.0,10.17,9.15,1.02,,4407.0,391138.0,0.398,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-10,232937.0,8043.0,8353.714,4145.0,388.0,296.286,2372.82,81.93,85.095,42.223,3.952,3.018,1.15,,,,,,,,,,,,,,,,,,11341864.0,10305762.0,1036102.0,,1354277.0,578579.0,11.55,10.5,1.06,,5894.0,536898.0,0.547,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-11,241543.0,8606.0,8541.0,4487.0,342.0,308.571,2460.486,87.665,87.003,45.707,3.484,3.143,1.14,,,,,,,,,,,,,,,,,,12098821.0,11006121.0,1092700.0,,756957.0,649358.0,12.32,11.21,1.11,,6615.0,604541.0,0.616,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-12,246568.0,5025.0,8214.571,4813.0,326.0,299.0,2511.673,51.187,83.678,49.028,3.321,3.046,1.13,,,,,,,,,,,,,,,,,,13256472.0,12064617.0,1191855.0,,1157651.0,742194.0,13.5,12.29,1.21,,7560.0,689075.0,0.702,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-13,255748.0,9180.0,8909.571,5088.0,275.0,296.0,2605.185,93.512,90.758,51.829,2.801,3.015,1.13,,,,,,,,,,,,,,,,,,13772920.0,12500947.0,1271973.0,,516448.0,749236.0,14.03,12.73,1.3,,7632.0,690858.0,0.704,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-14,265464.0,9716.0,8544.0,5437.0,349.0,312.429,2704.158,98.972,87.034,55.384,3.555,3.183,1.13,,,,,,,,,,,,,,,,,,14434017.0,13078340.0,1355677.0,,661097.0,791057.0,14.7,13.32,1.38,,8058.0,724312.0,0.738,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-15,275044.0,9580.0,8497.714,5774.0,337.0,339.571,2801.745,97.587,86.562,58.817,3.433,3.459,1.14,,,,,,,,,,,,,,,,,,14666708.0,13287434.0,1379274.0,,232691.0,751556.0,14.94,13.54,1.41,,7656.0,689632.0,0.702,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-16,283696.0,8652.0,8400.286,6141.0,367.0,340.571,2889.879,88.134,85.57,62.555,3.738,3.469,1.14,,,,,,,,,,,,,,,,,,15271562.0,13869728.0,1401834.0,,604854.0,754854.0,15.56,14.13,1.43,,7689.0,697918.0,0.711,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-17,293301.0,9605.0,8623.429,6472.0,331.0,332.429,2987.72,97.842,87.843,65.927,3.372,3.386,1.14,,,,,,,,,,,,,,,,,,15518869.0,14032444.0,1486425.0,,247307.0,596715.0,15.81,14.29,1.51,,6078.0,532383.0,0.542,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-18,302101.0,8800.0,8651.143,6770.0,298.0,326.143,3077.362,89.641,88.125,68.963,3.036,3.322,1.14,,,,,,,,,,,,,,,,,,15922537.0,14359868.0,1562669.0,,403668.0,546245.0,16.22,14.63,1.59,,5564.0,479107.0,0.488,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-19,312611.0,10510.0,9434.714,7150.0,380.0,333.857,3184.422,107.06,96.107,72.834,3.871,3.401,1.14,,,,,,,,,,,,,,,,,,16306199.0,14669827.0,1636372.0,,383662.0,435675.0,16.61,14.94,1.67,,4438.0,372173.0,0.379,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-20,323268.0,10657.0,9645.714,7540.0,390.0,350.286,3292.98,108.558,98.256,76.806,3.973,3.568,1.15,,,,,,,,,,,,,,,,,,16494665.0,14787599.0,1707066.0,,188466.0,388821.0,16.8,15.06,1.74,,3961.0,326665.0,0.333,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-21,336707.0,13439.0,10177.571,7540.0,0.0,300.429,3429.877,136.897,103.674,76.806,0.0,3.06,1.15,,,,,,,,,,,,,,,,,,17065896.0,15274648.0,1791248.0,,571231.0,375983.0,17.38,15.56,1.82,,3830.0,313758.0,0.32,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-22,348059.0,11352.0,10430.714,8277.0,737.0,357.571,3545.514,115.638,106.253,84.314,7.507,3.642,1.15,,,,,,,,,,,,,,,,,,17364569.0,15530221.0,1834348.0,,298673.0,385409.0,17.69,15.82,1.87,,3926.0,320398.0,0.326,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-23,358456.0,10397.0,10680.0,8666.0,389.0,360.714,3651.424,105.909,108.792,88.276,3.963,3.674,1.14,,,,,,,,,,,,,,,,,,17647353.0,15725040.0,1922313.0,,282784.0,339399.0,17.98,16.02,1.96,,3457.0,265045.0,0.27,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-24,369267.0,10811.0,10852.286,9014.0,348.0,363.143,3761.55,110.127,110.547,91.821,3.545,3.699,1.14,,,,,,,,,,,,,,,,,,18095473.0,16056222.0,2039251.0,,448120.0,368086.0,18.43,16.36,2.08,,3750.0,289111.0,0.295,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-25,381363.0,12096.0,11323.143,9349.0,335.0,368.429,3884.767,123.216,115.344,95.234,3.412,3.753,1.14,,,,,,,,,,,,,,,,,,18522203.0,16382658.0,2139545.0,,426730.0,371381.0,18.87,16.69,2.18,,3783.0,288970.0,0.294,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-26,392938.0,11575.0,11475.286,9667.0,318.0,359.571,4002.676,117.909,116.893,98.473,3.239,3.663,1.13,,,,,,,,,,,,,,,,,,18843004.0,16607991.0,2235013.0,,320801.0,362401.0,19.19,16.92,2.28,,3692.0,276881.0,0.282,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-27,410366.0,17428.0,12442.571,10053.0,386.0,359.0,4180.207,177.531,126.747,102.405,3.932,3.657,1.13,,,,,,,,,,,,,,,,,,19151122.0,16822691.0,2328431.0,,308118.0,379494.0,19.51,17.14,2.37,,3866.0,290727.0,0.296,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-28,422469.0,12103.0,12251.714,10405.0,352.0,409.286,4303.494,123.288,124.802,105.991,3.586,4.169,1.12,,,,,,,,,,,,,,,,,,19431093.0,16999888.0,2431205.0,,279971.0,337885.0,19.79,17.32,2.48,,3442.0,246463.0,0.251,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-29,435265.0,12796.0,12458.0,10749.0,344.0,353.143,4433.841,130.347,126.904,109.495,3.504,3.597,1.11,,,,,,,,,,,,,,,,,,19710560.0,17186153.0,2524407.0,,279467.0,335142.0,20.08,17.51,2.57,,3414.0,236562.0,0.241,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
VNM,Asia,Vietnam,2021-08-30,449489.0,14224.0,13004.714,11064.0,315.0,342.571,4578.734,144.893,132.473,112.704,3.209,3.49,1.1,,,,,,,,,,,,,,,,,,19966724.0,17347538.0,2619186.0,,256164.0,331339.0,20.34,17.67,2.67,,3375.0,231785.0,0.236,72.69,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704,,,,
